dataset,variable_set,mode,config_id,source,target,frequency,mean_weight,median_weight,std_weight,appears_in_40_percent,appears_in_60_percent,appears_in_80_percent,forbidden_edge,required_edge,ontology_supported,in_synthetic_ground_truth,correct_direction
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,green_financing_eur,overall_esg_score,0.2,0.08886,0.0214,0.1376780970234554,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,green_financing_eur,pe_ratio,0.4,0.3130799999999999,0.2665,0.2230014026861714,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,green_financing_eur,renewable_energy_share,0.6,0.59432,0.9465,0.4649731923455372,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,green_financing_eur,scope_3_emissions_tco2e,0.2,0.21588,0.0646,0.2291449532501207,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,injury_frequency_rate,roe_eat,0.2,0.10362,0.0203,0.1546052702853302,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,injury_frequency_rate,total_asset,0.2,0.09406,0.0337,0.1391230908224799,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,injury_frequency_rate,total_revenue_eur,0.4,0.31348,0.1036,0.3301080756358438,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,iso_14001_exists,asset_growth_pct,0.2,0.20474,0.0839,0.2048263322915293,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,iso_14001_exists,ceo_chair_split,0.2,0.11156,0.0493,0.1428375104795655,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,iso_14001_exists,roa_eat,1.0,1.0,1.0,0.0,True,True,True,False,True,True,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,iso_14001_exists,tobins_q,1.0,1.0,1.0,0.0,True,True,True,False,True,True,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,overall_esg_score,auditor_independence_score,0.2,0.19762,0.0008,0.3930908108821675,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,overall_esg_score,board_strategy_esg_oversight_score,0.2,0.20324,0.018,0.3826066209568255,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,overall_esg_score,ceo_chair_split,0.6,0.636,0.9679,0.4302886147692035,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,overall_esg_score,environmental_fines,0.2,0.08424,0.0165,0.1367186395485268,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,overall_esg_score,iso_14001_exists,0.2,0.1909,0.0964,0.2346049871592673,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,overall_esg_score,total_asset,0.2,0.10648,0.0139,0.1816564603860815,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,pe_ratio,iso_14001_exists,0.2,0.08112,0.0057,0.1363839785312043,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,pe_ratio,tobins_q,0.6,0.5623800000000001,0.8718,0.4495588255167503,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,renewable_energy_share,board_strategy_esg_oversight_score,0.2,0.1103,0.0377,0.1566362920909455,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,renewable_energy_share,emission_reduction_policy_score,0.4,0.3806,0.0127,0.459621609587713,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,renewable_energy_share,pe_ratio,0.2,0.1689999999999999,0.1059,0.2058508003384976,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,renewable_energy_share,scope_2_emissions_tco2e,0.2,0.25332,0.1721,0.2795041638330277,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,renewable_energy_share,tobins_q,0.2,0.17244,0.1589,0.1346984424557314,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roa_eat,asset_growth_pct,0.6,0.58856,0.9581,0.470395427698867,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roa_eat,environmental_fines,0.2,0.1282,0.001,0.2457584098255846,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roa_eat,pe_ratio,0.2,0.22812,0.0337,0.3052975165310062,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roa_eat,roe_eat,0.2,0.18986,0.031,0.3156999752929987,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roe_eat,debt_to_equity_ratio,0.2,0.1498,0.0012,0.2938212313635623,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roe_eat,diversity_representation,0.2,0.09976,0.0351,0.1314872860773998,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roe_eat,injury_frequency_rate,0.2,0.1746,0.0409,0.2792802749927034,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roe_eat,overall_esg_score,0.2,0.10218,0.0466,0.1269083511830486,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roe_eat,pe_ratio,0.2,0.1024,0.0211,0.1366543230198005,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,roe_eat,roa_eat,0.2,0.12984,0.011,0.2292895339957757,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_1_emissions_tco2e,community_investment_eur,0.2,0.15864,0.0117,0.2951524663627258,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_1_emissions_tco2e,debt_to_equity_ratio,1.0,1.0,1.0,0.0,True,True,True,False,True,True,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_1_emissions_tco2e,environmental_fines,0.2,0.09368,0.0288,0.1411847498846812,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_1_emissions_tco2e,overall_esg_score,0.2,0.2013999999999999,0.0077,0.3359553303640232,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_1_emissions_tco2e,scope_2_emissions_tco2e,0.2,0.1224799999999999,0.045,0.1696026697903072,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_1_emissions_tco2e,tobins_q,0.2,0.10854,0.0362,0.1614438304798297,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_1_emissions_tco2e,total_asset,0.2,0.20628,0.0209,0.3712159500883549,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_2_emissions_tco2e,overall_esg_score,0.2,0.11614,0.0139,0.2126237390321221,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_2_emissions_tco2e,tobins_q,1.0,1.0,1.0,0.0,True,True,True,False,True,True,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_2_emissions_tco2e,total_asset,0.2,0.18782,0.039,0.2786104334011919,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_3_emissions_tco2e,tobins_q,0.4,0.18828,0.1265,0.1651970992481405,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,scope_3_emissions_tco2e,turnover_rate,0.2,0.1451,0.0763,0.1774182966889266,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,tobins_q,auditor_independence_score,0.2,0.16582,0.0428,0.2726057622281672,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,tobins_q,board_strategy_esg_oversight_score,0.2,0.11674,0.034,0.1847975389446515,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,tobins_q,pe_ratio,0.2,0.19162,0.004,0.3752464171714368,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_asset,ceo_chair_split,0.2,0.1519599999999999,0.0485,0.1804033325634535,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_asset,community_investment_eur,0.2,0.16362,0.0026,0.3045266057342117,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_asset,roa_eat,0.2,0.12824,0.0642,0.1518882957966149,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_asset,total_revenue_eur,0.2,0.24004,0.044,0.3824637635123097,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_energy_consumption,board_diversity,0.2,0.13052,0.0613,0.1692654412454001,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_energy_consumption,diversity_representation,0.2,0.1881399999999999,0.087,0.2156470597991078,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_energy_consumption,scope_1_emissions_tco2e,0.4,0.3550399999999999,0.0157,0.426200556545859,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_energy_consumption,scope_2_emissions_tco2e,1.0,1.0,1.0,0.0,True,True,True,False,True,True,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_energy_consumption,total_asset,0.2,0.16726,0.0615,0.25674584787295,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,asset_growth_pct,0.2,0.22668,0.0842,0.3309873314796202,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,community_investment_eur,0.2,0.1233599999999999,0.0135,0.2049814684306852,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,debt_to_equity_ratio,0.2,0.1939799999999999,0.0549,0.2188826480102979,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,iso_14001_exists,0.2,0.1598799999999999,0.0688,0.2001278631275515,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,roa_eat,0.4,0.2920599999999999,0.0487,0.3295224277647881,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,scope_1_emissions_tco2e,0.2,0.14962,0.0338,0.2143796762755276,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,scope_2_emissions_tco2e,0.2,0.19712,0.0183,0.3502800102774921,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,total_revenue_eur,total_asset,0.2,0.16438,0.0384,0.2723280844863416,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,training_hours,auditor_independence_score,0.2,0.14652,0.0523,0.1990307755097186,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,training_hours,ceo_chair_split,0.2,0.13556,0.0819,0.1139617409484428,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,training_hours,injury_frequency_rate,0.8,0.58354,0.6762,0.3178757342107132,True,True,True,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,training_hours,overall_esg_score,0.2,0.1129599999999999,0.0383,0.1281310828799944,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,training_hours,roe_eat,0.2,0.1245599999999999,0.0696,0.1243569796995729,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,training_hours,tobins_q,0.2,0.1808,0.0311,0.2724339406168034,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,training_hours,turnover_rate,1.0,0.98028,0.9872,0.0199907378553169,True,True,True,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,turnover_rate,customer_satisfaction_score,0.6,0.54066,0.8524,0.4173715495814251,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,turnover_rate,diversity_representation,0.2,0.2103,0.074,0.3386782012471426,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,turnover_rate,injury_frequency_rate,0.4,0.28868,0.0301,0.3669760667945527,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,constrained,ep50_spcurrent_varsreduced_thr0.350,turnover_rate,total_revenue_eur,0.2,0.1446599999999999,0.0635,0.1666229948116405,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,board_diversity,0.2,0.12894,0.07,0.1363091427601244,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,ceo_chair_split,0.2,0.10976,0.0546,0.1332849218779078,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,community_investment_eur,0.2,0.0857199999999999,0.0252,0.0965200372979621,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,corruption_cases,0.2,0.09802,0.0228,0.1091401924132443,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,emission_reduction_policy_score,0.2,0.10414,0.0808,0.0928566551195982,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,environmental_fines,0.4,0.30754,0.0568,0.3427130671567689,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,renewable_energy_share,0.2,0.13916,0.0573,0.1674380434668298,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,roe_eat,0.2,0.2711,0.0971,0.3383021016783668,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,asset_growth_pct,tobins_q,0.2,0.16624,0.1325,0.1078085451158673,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,auditor_independence_score,asset_growth_pct,0.2,0.08546,0.0313,0.0914966360037351,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,auditor_independence_score,board_strategy_esg_oversight_score,0.4,0.3881199999999999,0.2487,0.3836990039080112,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,auditor_independence_score,corruption_cases,0.6,0.51986,0.6561,0.437831700999368,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,auditor_independence_score,green_financing_eur,0.2,0.17574,0.0117,0.2542398599747884,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,auditor_independence_score,overall_esg_score,0.2,0.18672,0.0264,0.2564826653011856,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,auditor_independence_score,roa_eat,0.2,0.12038,0.039,0.1523800826879943,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,auditor_independence_score,roe_eat,0.2,0.08824,0.0183,0.1337350754289988,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_diversity,ceo_chair_split,0.2,0.1581,0.047,0.1835596142946481,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_diversity,community_investment_eur,0.2,0.09472,0.0307,0.1151158268875309,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_diversity,corruption_cases,0.2,0.07244,0.0191,0.1010453680284257,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_diversity,emission_reduction_policy_score,0.2,0.093,0.048,0.0905346121657347,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_diversity,overall_esg_score,0.2,0.10202,0.0683,0.1117819913939629,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_diversity,pe_ratio,0.2,0.12938,0.0557,0.1440349596452194,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_diversity,roa_eat,0.2,0.09204,0.0299,0.1014657695974361,False,False,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,auditor_independence_score,0.4,0.39348,0.0313,0.4604393614798804,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,board_diversity,0.4,0.24578,0.1628,0.1742614862785234,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,ceo_chair_split,0.4,0.22678,0.1186,0.2163592050271954,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,corruption_cases,0.2,0.2365399999999999,0.0142,0.3605283711443525,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,emission_reduction_policy_score,0.2,0.06962,0.0114,0.1004453961115192,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,green_financing_eur,0.2,0.23678,0.1009,0.3167089667186579,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,overall_esg_score,0.2,0.11632,0.0141,0.2055617610354611,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,scope_1_emissions_tco2e,0.2,0.12246,0.0839,0.1187205222360481,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,board_strategy_esg_oversight_score,tobins_q,0.2,0.1672199999999999,0.0313,0.2624146520299504,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,ceo_chair_split,emission_reduction_policy_score,0.2,0.1188799999999999,0.0343,0.1701437086700534,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,ceo_chair_split,green_financing_eur,0.2,0.09856,0.0371,0.1200278900922614,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,ceo_chair_split,roe_eat,0.2,0.1206599999999999,0.0547,0.1271488828106641,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,community_investment_eur,injury_frequency_rate,0.2,0.0731,0.0121,0.1266124796376724,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,community_investment_eur,scope_1_emissions_tco2e,0.2,0.1197999999999999,0.0499,0.1373928382412999,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,community_investment_eur,scope_2_emissions_tco2e,0.2,0.1954999999999999,0.0627,0.2876767004816344,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,community_investment_eur,total_asset,0.2,0.0891,0.0123,0.1127695880989196,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,community_investment_eur,total_energy_consumption,0.2,0.13312,0.0969,0.1497075335445748,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,corruption_cases,auditor_independence_score,0.4,0.3809599999999999,0.025,0.451218858648439,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,corruption_cases,board_strategy_esg_oversight_score,0.4,0.3187,0.0679,0.3491918383925947,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,corruption_cases,green_financing_eur,0.2,0.08294,0.0322,0.0946935816198753,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,customer_satisfaction_score,corruption_cases,0.2,0.08256,0.0331,0.1049249560400193,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,customer_satisfaction_score,diversity_representation,0.6,0.5343,0.8197,0.4361980971989676,True,True,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,customer_satisfaction_score,renewable_energy_share,0.2,0.08664,0.0182,0.1227490708722473,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,customer_satisfaction_score,roa_eat,0.2,0.15422,0.0432,0.2495584132021999,False,False,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,customer_satisfaction_score,roe_eat,0.4,0.2737199999999999,0.095,0.306786866733242,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,customer_satisfaction_score,training_hours,0.2,0.0885999999999999,0.0557,0.0958950885082234,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,customer_satisfaction_score,turnover_rate,0.4,0.16814,0.028,0.1884920751649787,True,False,False,True,False,True,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,debt_to_equity_ratio,environmental_fines,0.2,0.10864,0.0199,0.1493872765666474,False,False,False,True,False,True,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,debt_to_equity_ratio,roe_eat,0.6,0.46396,0.3025,0.4308942589545607,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,debt_to_equity_ratio,tobins_q,0.2,0.2604599999999999,0.1212,0.309192008952366,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,diversity_representation,board_diversity,0.2,0.12394,0.0867,0.1071649308309392,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,diversity_representation,customer_satisfaction_score,0.4,0.33496,0.1263,0.3836245018243751,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,diversity_representation,roe_eat,0.2,0.13892,0.1615,0.0890975061379385,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,emission_reduction_policy_score,board_strategy_esg_oversight_score,0.4,0.2815999999999999,0.0517,0.311615545183484,True,False,False,True,False,True,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,emission_reduction_policy_score,overall_esg_score,0.4,0.23688,0.0299,0.2829248762480952,True,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,emission_reduction_policy_score,pe_ratio,0.6,0.3224999999999999,0.3248,0.2504111578983652,True,True,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,emission_reduction_policy_score,renewable_energy_share,0.4,0.33052,0.0351,0.3858536790028054,True,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,emission_reduction_policy_score,roe_eat,0.6,0.42752,0.4095,0.3636065917994337,True,True,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,emission_reduction_policy_score,tobins_q,0.8,0.5414999999999999,0.6844,0.3461428433465005,True,True,True,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,environmental_fines,asset_growth_pct,0.2,0.2379399999999999,0.0091,0.371731761354878,False,False,False,False,False,False,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,environmental_fines,board_diversity,0.2,0.10224,0.0611,0.0927379879013988,False,False,False,False,False,False,False,False
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,environmental_fines,debt_to_equity_ratio,0.6,0.4829800000000001,0.7089,0.3719827813219316,True,True,False,False,True,True,True,True
synthetic_n2000,reduced,unconstrained,ep20_spcurrent_varsreduced_thr0.250,environmental_fines,iso_14001_exists,0.2,0.0935999999999999,0.0196,0.120110332611312,False,False,False,False,False,False,False,False
