dataset,mode,source,target,frequency,mean_weight,sign_if_available,passes_60_percent,passes_80_percent,forbidden_edge,required_edge
real,constrained,board_strategy_esg_oversight_score,renewable_energy_share,0.3333333333333333,0.25376666666666664,unsigned_probability,False,False,False,False
real,constrained,board_strategy_esg_oversight_score,scope_1_emissions_tco2e,0.3333333333333333,0.19036666666666666,unsigned_probability,False,False,False,False
real,constrained,community_investment_eur,gov_pillar_score,0.3333333333333333,0.21126666666666669,unsigned_probability,False,False,False,False
real,constrained,community_investment_eur,green_financing_eur,0.3333333333333333,0.2083,unsigned_probability,False,False,False,False
real,constrained,community_investment_eur,health_safety_score,0.3333333333333333,0.2101666666666667,unsigned_probability,False,False,False,False
real,constrained,community_investment_eur,reporting_quality_score,0.3333333333333333,0.25233333333333335,unsigned_probability,False,False,False,False
real,constrained,community_investment_eur,total_revenue_eur,0.3333333333333333,0.24883333333333335,unsigned_probability,False,False,False,False
real,constrained,diversity_representation,board_strategy_esg_oversight_score,0.3333333333333333,0.23256666666666667,unsigned_probability,False,False,False,False
real,constrained,diversity_representation,emission_reduction_policy_score,0.3333333333333333,0.2612333333333334,unsigned_probability,False,False,False,False
real,constrained,diversity_representation,green_financing_eur,0.6666666666666666,0.24203333333333332,unsigned_probability,True,False,False,False
real,constrained,diversity_representation,overall_esg_score,0.3333333333333333,0.20936666666666667,unsigned_probability,False,False,False,False
real,constrained,diversity_representation,reporting_quality_score,1.0,0.31729999999999997,unsigned_probability,True,True,False,False
real,constrained,diversity_representation,scope_1_emissions_tco2e,0.6666666666666666,0.25379999999999997,unsigned_probability,True,False,False,False
real,constrained,diversity_representation,scope_3_emissions_tco2e,0.3333333333333333,0.21613333333333332,unsigned_probability,False,False,False,False
real,constrained,emission_reduction_policy_score,community_investment_eur,0.3333333333333333,0.205,unsigned_probability,False,False,False,False
real,constrained,emission_reduction_policy_score,env_pillar_score,0.3333333333333333,0.2265,unsigned_probability,False,False,False,False
real,constrained,emission_reduction_policy_score,gov_pillar_score,0.3333333333333333,0.20876666666666668,unsigned_probability,False,False,False,False
real,constrained,emission_reduction_policy_score,overall_esg_score,0.3333333333333333,0.19773333333333332,unsigned_probability,False,False,False,False
real,constrained,emission_reduction_policy_score,reporting_quality_score,0.3333333333333333,0.18206666666666668,unsigned_probability,False,False,False,False
real,constrained,emission_reduction_policy_score,scope_2_emissions_tco2e,0.3333333333333333,0.20966666666666667,unsigned_probability,False,False,False,False
real,constrained,emission_reduction_policy_score,scope_3_emissions_tco2e,0.6666666666666666,0.2237,unsigned_probability,True,False,False,False
real,constrained,env_pillar_score,board_strategy_esg_oversight_score,0.3333333333333333,0.21960000000000002,unsigned_probability,False,False,False,False
real,constrained,env_pillar_score,community_investment_eur,0.3333333333333333,0.22546666666666668,unsigned_probability,False,False,False,False
real,constrained,env_pillar_score,green_financing_eur,0.3333333333333333,0.24443333333333336,unsigned_probability,False,False,False,False
real,constrained,env_pillar_score,scope_1_emissions_tco2e,0.3333333333333333,0.23370000000000002,unsigned_probability,False,False,False,False
real,constrained,env_pillar_score,scope_2_emissions_tco2e,0.3333333333333333,0.20933333333333334,unsigned_probability,False,False,False,False
real,constrained,env_pillar_score,scope_3_emissions_tco2e,0.3333333333333333,0.20413333333333336,unsigned_probability,False,False,False,False
real,constrained,env_pillar_score,total_revenue_eur,0.3333333333333333,0.21296666666666667,unsigned_probability,False,False,False,False
real,constrained,gov_pillar_score,community_investment_eur,0.3333333333333333,0.2148,unsigned_probability,False,False,False,False
real,constrained,gov_pillar_score,diversity_representation,0.3333333333333333,0.2302,unsigned_probability,False,False,False,False
real,constrained,gov_pillar_score,emission_reduction_policy_score,0.3333333333333333,0.19833333333333333,unsigned_probability,False,False,False,False
real,constrained,gov_pillar_score,env_pillar_score,0.6666666666666666,0.23723333333333332,unsigned_probability,True,False,False,False
real,constrained,gov_pillar_score,green_financing_eur,0.6666666666666666,0.2942,unsigned_probability,True,False,False,False
real,constrained,gov_pillar_score,health_safety_score,0.3333333333333333,0.17526666666666665,unsigned_probability,False,False,False,False
real,constrained,gov_pillar_score,renewable_energy_share,1.0,0.28646666666666665,unsigned_probability,True,True,False,False
real,constrained,gov_pillar_score,reporting_quality_score,0.3333333333333333,0.19966666666666666,unsigned_probability,False,False,False,False
real,constrained,gov_pillar_score,scope_2_emissions_tco2e,0.3333333333333333,0.21373333333333333,unsigned_probability,False,False,False,False
real,constrained,gov_pillar_score,total_revenue_eur,0.6666666666666666,0.25076666666666664,unsigned_probability,True,False,False,False
real,constrained,green_financing_eur,community_investment_eur,0.3333333333333333,0.2178,unsigned_probability,False,False,False,False
real,constrained,green_financing_eur,emission_reduction_policy_score,0.3333333333333333,0.21843333333333334,unsigned_probability,False,False,False,False
real,constrained,green_financing_eur,health_safety_score,0.3333333333333333,0.20266666666666666,unsigned_probability,False,False,False,False
real,constrained,green_financing_eur,reporting_quality_score,0.3333333333333333,0.2322,unsigned_probability,False,False,False,False
real,constrained,green_financing_eur,scope_3_emissions_tco2e,0.3333333333333333,0.22473333333333334,unsigned_probability,False,False,False,False
real,constrained,health_safety_score,community_investment_eur,0.3333333333333333,0.21580000000000002,unsigned_probability,False,False,False,False
real,constrained,health_safety_score,diversity_representation,0.3333333333333333,0.22023333333333336,unsigned_probability,False,False,False,False
real,constrained,health_safety_score,env_pillar_score,0.3333333333333333,0.20476666666666665,unsigned_probability,False,False,False,False
real,constrained,health_safety_score,gov_pillar_score,0.3333333333333333,0.2026,unsigned_probability,False,False,False,False
real,constrained,health_safety_score,renewable_energy_share,0.6666666666666666,0.25199999999999995,unsigned_probability,True,False,False,False
real,constrained,health_safety_score,reporting_quality_score,0.3333333333333333,0.25993333333333335,unsigned_probability,False,False,False,False
real,constrained,health_safety_score,scope_2_emissions_tco2e,0.6666666666666666,0.22496666666666668,unsigned_probability,True,False,False,False
real,constrained,health_safety_score,scope_3_emissions_tco2e,0.3333333333333333,0.1872,unsigned_probability,False,False,False,False
real,constrained,health_safety_score,total_revenue_eur,0.6666666666666666,0.27576666666666666,unsigned_probability,True,False,False,False
real,constrained,overall_esg_score,board_strategy_esg_oversight_score,1.0,0.2764,unsigned_probability,True,True,False,False
real,constrained,overall_esg_score,emission_reduction_policy_score,0.3333333333333333,0.23453333333333334,unsigned_probability,False,False,False,False
real,constrained,overall_esg_score,env_pillar_score,0.6666666666666666,0.2783,unsigned_probability,True,False,False,False
real,constrained,overall_esg_score,green_financing_eur,0.3333333333333333,0.2511666666666667,unsigned_probability,False,False,False,False
real,constrained,overall_esg_score,health_safety_score,0.3333333333333333,0.2252333333333333,unsigned_probability,False,False,False,False
real,constrained,overall_esg_score,reporting_quality_score,0.3333333333333333,0.2358333333333333,unsigned_probability,False,False,False,False
real,constrained,overall_esg_score,scope_1_emissions_tco2e,0.3333333333333333,0.20166666666666666,unsigned_probability,False,False,False,False
real,constrained,overall_esg_score,scope_3_emissions_tco2e,0.3333333333333333,0.18506666666666663,unsigned_probability,False,False,False,False
real,constrained,renewable_energy_share,community_investment_eur,0.3333333333333333,0.24236666666666665,unsigned_probability,False,False,False,False
real,constrained,renewable_energy_share,emission_reduction_policy_score,0.3333333333333333,0.19179999999999997,unsigned_probability,False,False,False,False
real,constrained,renewable_energy_share,env_pillar_score,0.3333333333333333,0.2697,unsigned_probability,False,False,False,False
real,constrained,renewable_energy_share,overall_esg_score,0.3333333333333333,0.22856666666666667,unsigned_probability,False,False,False,False
real,constrained,renewable_energy_share,scope_1_emissions_tco2e,0.6666666666666666,0.26130000000000003,unsigned_probability,True,False,False,False
real,constrained,renewable_energy_share,scope_3_emissions_tco2e,0.3333333333333333,0.207,unsigned_probability,False,False,False,False
real,constrained,renewable_energy_share,total_revenue_eur,0.3333333333333333,0.21883333333333332,unsigned_probability,False,False,False,False
real,constrained,reporting_quality_score,board_strategy_esg_oversight_score,0.6666666666666666,0.23066666666666666,unsigned_probability,True,False,False,False
real,constrained,reporting_quality_score,community_investment_eur,0.3333333333333333,0.17373333333333332,unsigned_probability,False,False,False,False
real,constrained,reporting_quality_score,env_pillar_score,0.6666666666666666,0.24473333333333333,unsigned_probability,True,False,False,False
real,constrained,reporting_quality_score,gov_pillar_score,0.3333333333333333,0.17859999999999998,unsigned_probability,False,False,False,False
real,constrained,reporting_quality_score,renewable_energy_share,0.3333333333333333,0.22036666666666668,unsigned_probability,False,False,False,False
real,constrained,reporting_quality_score,scope_3_emissions_tco2e,1.0,0.2961666666666667,unsigned_probability,True,True,False,False
real,constrained,reporting_quality_score,soc_pillar_score,0.3333333333333333,0.2521666666666667,unsigned_probability,False,False,False,False
real,constrained,reporting_quality_score,total_revenue_eur,0.3333333333333333,0.25980000000000003,unsigned_probability,False,False,False,False
real,constrained,scope_1_emissions_tco2e,community_investment_eur,0.6666666666666666,0.24840000000000004,unsigned_probability,True,False,False,False
real,constrained,scope_1_emissions_tco2e,emission_reduction_policy_score,0.6666666666666666,0.2853333333333334,unsigned_probability,True,False,False,False
real,constrained,scope_1_emissions_tco2e,env_pillar_score,0.3333333333333333,0.19346666666666668,unsigned_probability,False,False,False,False
real,constrained,scope_1_emissions_tco2e,gov_pillar_score,0.3333333333333333,0.2235,unsigned_probability,False,False,False,False
real,constrained,scope_1_emissions_tco2e,green_financing_eur,0.3333333333333333,0.2577,unsigned_probability,False,False,False,False
real,constrained,scope_1_emissions_tco2e,reporting_quality_score,0.3333333333333333,0.24349999999999997,unsigned_probability,False,False,False,False
real,constrained,scope_2_emissions_tco2e,community_investment_eur,0.3333333333333333,0.2168,unsigned_probability,False,False,False,False
real,constrained,scope_2_emissions_tco2e,diversity_representation,0.3333333333333333,0.1960666666666667,unsigned_probability,False,False,False,False
real,constrained,scope_2_emissions_tco2e,green_financing_eur,0.3333333333333333,0.21223333333333336,unsigned_probability,False,False,False,False
real,constrained,scope_2_emissions_tco2e,health_safety_score,0.3333333333333333,0.18483333333333332,unsigned_probability,False,False,False,False
real,constrained,scope_2_emissions_tco2e,reporting_quality_score,0.3333333333333333,0.21880000000000002,unsigned_probability,False,False,False,False
real,constrained,scope_2_emissions_tco2e,scope_1_emissions_tco2e,0.3333333333333333,0.21573333333333333,unsigned_probability,False,False,False,False
real,constrained,scope_2_emissions_tco2e,total_revenue_eur,0.6666666666666666,0.2498,unsigned_probability,True,False,False,False
real,constrained,scope_3_emissions_tco2e,community_investment_eur,0.3333333333333333,0.23356666666666667,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,env_pillar_score,0.3333333333333333,0.19000000000000003,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,gov_pillar_score,0.3333333333333333,0.19496666666666665,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,green_financing_eur,0.3333333333333333,0.2114666666666667,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,health_safety_score,0.3333333333333333,0.21076666666666666,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,overall_esg_score,0.3333333333333333,0.19000000000000003,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,renewable_energy_share,0.3333333333333333,0.22616666666666665,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,soc_pillar_score,0.3333333333333333,0.1879333333333333,unsigned_probability,False,False,False,False
real,constrained,scope_3_emissions_tco2e,total_revenue_eur,0.3333333333333333,0.212,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,board_strategy_esg_oversight_score,0.6666666666666666,0.2982,unsigned_probability,True,False,False,False
real,constrained,soc_pillar_score,emission_reduction_policy_score,0.6666666666666666,0.2487,unsigned_probability,True,False,False,False
real,constrained,soc_pillar_score,env_pillar_score,0.3333333333333333,0.2252666666666667,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,gov_pillar_score,0.3333333333333333,0.21203333333333332,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,green_financing_eur,0.3333333333333333,0.23153333333333334,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,health_safety_score,0.3333333333333333,0.2049,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,renewable_energy_share,0.3333333333333333,0.17853333333333335,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,reporting_quality_score,0.3333333333333333,0.16343333333333335,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,scope_1_emissions_tco2e,0.3333333333333333,0.22503333333333334,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,scope_3_emissions_tco2e,0.3333333333333333,0.1949,unsigned_probability,False,False,False,False
real,constrained,soc_pillar_score,total_revenue_eur,0.3333333333333333,0.18383333333333332,unsigned_probability,False,False,False,False
real,constrained,total_revenue_eur,board_strategy_esg_oversight_score,0.3333333333333333,0.23329999999999998,unsigned_probability,False,False,False,False
real,constrained,total_revenue_eur,emission_reduction_policy_score,0.6666666666666666,0.23053333333333334,unsigned_probability,True,False,False,False
real,constrained,total_revenue_eur,gov_pillar_score,0.3333333333333333,0.1702,unsigned_probability,False,False,False,False
real,constrained,total_revenue_eur,green_financing_eur,0.3333333333333333,0.21913333333333332,unsigned_probability,False,False,False,False
real,constrained,total_revenue_eur,scope_3_emissions_tco2e,0.3333333333333333,0.21303333333333332,unsigned_probability,False,False,False,False
real,constrained,total_revenue_eur,soc_pillar_score,0.3333333333333333,0.19003333333333336,unsigned_probability,False,False,False,False
real,unconstrained,board_strategy_esg_oversight_score,emission_reduction_policy_score,0.2,0.19088000000000002,unsigned_probability,False,False,False,False
real,unconstrained,board_strategy_esg_oversight_score,gov_pillar_score,0.2,0.18602,unsigned_probability,False,False,False,False
real,unconstrained,board_strategy_esg_oversight_score,overall_esg_score,0.2,0.1547,unsigned_probability,False,False,False,False
real,unconstrained,board_strategy_esg_oversight_score,renewable_energy_share,0.4,0.24780000000000002,unsigned_probability,False,False,False,False
real,unconstrained,board_strategy_esg_oversight_score,scope_1_emissions_tco2e,0.2,0.18560000000000001,unsigned_probability,False,False,False,False
real,unconstrained,board_strategy_esg_oversight_score,scope_2_emissions_tco2e,0.2,0.19508,unsigned_probability,False,False,False,False
real,unconstrained,board_strategy_esg_oversight_score,scope_3_emissions_tco2e,0.2,0.19483999999999999,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,board_strategy_esg_oversight_score,0.2,0.20586,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,diversity_representation,0.2,0.19906,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,gov_pillar_score,0.4,0.24689999999999998,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,green_financing_eur,0.4,0.20212,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,health_safety_score,0.2,0.21381999999999998,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,overall_esg_score,0.2,0.21848,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,renewable_energy_share,0.2,0.18371999999999997,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,reporting_quality_score,0.4,0.23399999999999993,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,scope_1_emissions_tco2e,0.2,0.20856,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,scope_2_emissions_tco2e,0.4,0.20976,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,scope_3_emissions_tco2e,0.2,0.19506,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,soc_pillar_score,0.2,0.21928,unsigned_probability,False,False,False,False
real,unconstrained,community_investment_eur,total_revenue_eur,0.6,0.23932000000000003,unsigned_probability,True,False,False,False
real,unconstrained,diversity_representation,board_strategy_esg_oversight_score,0.6,0.25336000000000003,unsigned_probability,True,False,False,False
real,unconstrained,diversity_representation,community_investment_eur,0.2,0.20526,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,emission_reduction_policy_score,0.2,0.21264000000000002,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,env_pillar_score,0.4,0.2569,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,green_financing_eur,0.4,0.21264000000000002,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,health_safety_score,0.2,0.21524000000000001,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,overall_esg_score,0.2,0.19626000000000002,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,renewable_energy_share,0.2,0.19388,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,reporting_quality_score,0.6,0.27599999999999997,unsigned_probability,True,False,False,False
real,unconstrained,diversity_representation,scope_1_emissions_tco2e,0.6,0.2426,unsigned_probability,True,False,False,False
real,unconstrained,diversity_representation,scope_3_emissions_tco2e,0.4,0.21606,unsigned_probability,False,False,False,False
real,unconstrained,diversity_representation,total_revenue_eur,0.2,0.21696,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,board_strategy_esg_oversight_score,0.2,0.2098,unsigned_probability,False,False,True,False
real,unconstrained,emission_reduction_policy_score,community_investment_eur,0.2,0.20994000000000002,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,diversity_representation,0.2,0.18294,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,env_pillar_score,0.4,0.23338,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,gov_pillar_score,0.2,0.1815,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,overall_esg_score,0.2,0.18414,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,renewable_energy_share,0.2,0.18378,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,reporting_quality_score,0.6,0.2427,unsigned_probability,True,False,False,False
real,unconstrained,emission_reduction_policy_score,scope_1_emissions_tco2e,0.2,0.21686,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,scope_2_emissions_tco2e,0.4,0.2129,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,scope_3_emissions_tco2e,0.4,0.20827999999999997,unsigned_probability,False,False,False,False
real,unconstrained,emission_reduction_policy_score,total_revenue_eur,0.2,0.17366,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,board_strategy_esg_oversight_score,0.2,0.20198,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,community_investment_eur,0.4,0.21378,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,emission_reduction_policy_score,0.2,0.18664,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,gov_pillar_score,0.2,0.21512000000000003,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,green_financing_eur,0.2,0.18976,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,scope_1_emissions_tco2e,0.2,0.19849999999999998,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,scope_2_emissions_tco2e,0.4,0.202,unsigned_probability,False,False,False,False
real,unconstrained,env_pillar_score,scope_3_emissions_tco2e,0.6,0.23693999999999998,unsigned_probability,True,False,False,False
real,unconstrained,env_pillar_score,total_revenue_eur,0.2,0.22147999999999998,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,community_investment_eur,0.2,0.20118,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,diversity_representation,0.2,0.21095999999999998,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,emission_reduction_policy_score,0.6,0.24203999999999998,unsigned_probability,True,False,False,False
real,unconstrained,gov_pillar_score,env_pillar_score,0.4,0.20937999999999998,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,green_financing_eur,0.4,0.27464,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,health_safety_score,0.2,0.16706,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,renewable_energy_share,0.6,0.22433999999999998,unsigned_probability,True,False,False,False
real,unconstrained,gov_pillar_score,reporting_quality_score,0.2,0.17031999999999997,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,scope_2_emissions_tco2e,0.2,0.17529999999999998,unsigned_probability,False,False,False,False
real,unconstrained,gov_pillar_score,total_revenue_eur,0.6,0.23809999999999998,unsigned_probability,True,False,False,False
real,unconstrained,green_financing_eur,community_investment_eur,0.4,0.2251,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,diversity_representation,0.2,0.21309999999999998,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,emission_reduction_policy_score,0.4,0.22784,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,env_pillar_score,0.2,0.18912,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,gov_pillar_score,0.4,0.19996,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,health_safety_score,0.2,0.17662,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,overall_esg_score,0.2,0.1968,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,renewable_energy_share,0.2,0.15772,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,reporting_quality_score,0.4,0.23264,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,scope_1_emissions_tco2e,0.4,0.20762,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,scope_2_emissions_tco2e,0.2,0.20132,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,scope_3_emissions_tco2e,0.2,0.21417999999999998,unsigned_probability,False,False,False,False
real,unconstrained,green_financing_eur,total_revenue_eur,0.2,0.19684,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,board_strategy_esg_oversight_score,0.2,0.2233,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,community_investment_eur,0.2,0.21067999999999998,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,diversity_representation,0.4,0.2242,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,env_pillar_score,0.4,0.22752,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,gov_pillar_score,0.2,0.20242,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,green_financing_eur,0.2,0.20612000000000003,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,renewable_energy_share,0.6,0.24398,unsigned_probability,True,False,False,False
real,unconstrained,health_safety_score,reporting_quality_score,0.4,0.25094,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,scope_2_emissions_tco2e,0.2,0.21485999999999997,unsigned_probability,False,False,False,False
real,unconstrained,health_safety_score,scope_3_emissions_tco2e,0.6,0.23258,unsigned_probability,True,False,False,False
real,unconstrained,health_safety_score,total_revenue_eur,0.6,0.26439999999999997,unsigned_probability,True,False,False,False
real,unconstrained,overall_esg_score,board_strategy_esg_oversight_score,0.6,0.25877999999999995,unsigned_probability,True,False,False,False
real,unconstrained,overall_esg_score,community_investment_eur,0.2,0.20534,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,emission_reduction_policy_score,0.2,0.21566000000000002,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,env_pillar_score,0.4,0.24607999999999994,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,green_financing_eur,0.2,0.21414,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,health_safety_score,0.2,0.2364,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,renewable_energy_share,0.2,0.16332,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,reporting_quality_score,0.2,0.22586,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,scope_1_emissions_tco2e,0.2,0.17724,unsigned_probability,False,False,False,False
real,unconstrained,overall_esg_score,scope_3_emissions_tco2e,0.2,0.19668000000000002,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,board_strategy_esg_oversight_score,0.2,0.18326,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,community_investment_eur,0.6,0.25784,unsigned_probability,True,False,False,False
real,unconstrained,renewable_energy_share,diversity_representation,0.4,0.26814,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,emission_reduction_policy_score,0.4,0.21772,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,env_pillar_score,0.2,0.23222,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,gov_pillar_score,0.4,0.19708,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,green_financing_eur,0.4,0.24474,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,health_safety_score,0.2,0.20036,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,overall_esg_score,0.4,0.22160000000000002,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,reporting_quality_score,0.2,0.1941,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,scope_1_emissions_tco2e,0.4,0.24621999999999997,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,scope_2_emissions_tco2e,0.4,0.2355,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,scope_3_emissions_tco2e,0.2,0.172,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,soc_pillar_score,0.2,0.15622,unsigned_probability,False,False,False,False
real,unconstrained,renewable_energy_share,total_revenue_eur,0.4,0.22885999999999998,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,board_strategy_esg_oversight_score,0.8,0.28742,unsigned_probability,True,True,False,False
real,unconstrained,reporting_quality_score,community_investment_eur,0.2,0.18170000000000003,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,env_pillar_score,0.4,0.23037999999999997,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,gov_pillar_score,0.6,0.23334000000000002,unsigned_probability,True,False,False,False
real,unconstrained,reporting_quality_score,renewable_energy_share,0.4,0.21552,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,scope_1_emissions_tco2e,0.2,0.17854,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,scope_2_emissions_tco2e,0.4,0.20788,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,scope_3_emissions_tco2e,0.4,0.2557,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,soc_pillar_score,0.2,0.22626,unsigned_probability,False,False,False,False
real,unconstrained,reporting_quality_score,total_revenue_eur,0.2,0.23120000000000002,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,board_strategy_esg_oversight_score,0.2,0.16502,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,community_investment_eur,0.6,0.22437999999999997,unsigned_probability,True,False,False,False
real,unconstrained,scope_1_emissions_tco2e,emission_reduction_policy_score,0.4,0.22726000000000002,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,env_pillar_score,0.4,0.21878000000000003,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,gov_pillar_score,0.4,0.2177,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,green_financing_eur,0.2,0.21276,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,overall_esg_score,0.2,0.20394,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,reporting_quality_score,0.2,0.21974,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,scope_2_emissions_tco2e,0.2,0.20786000000000002,unsigned_probability,False,False,False,False
real,unconstrained,scope_1_emissions_tco2e,total_revenue_eur,0.2,0.19356,unsigned_probability,False,False,False,False
real,unconstrained,scope_2_emissions_tco2e,community_investment_eur,0.2,0.19842,unsigned_probability,False,False,False,False
real,unconstrained,scope_2_emissions_tco2e,diversity_representation,0.6,0.23209999999999997,unsigned_probability,True,False,False,False
